question,document_id
What’s the policy of First Bank regarding overdrafts over N20 million for large enterprises?,787
What steps do I need to take to apply for a secured overdraft at First Bank?,788
Can I get information on how to apply for this facility at First Bank?,788
I'm looking to apply for the secured overdraft; where do I go at First Bank?,788
How do I go about applying for secured overdraft services with First Bank?,788
Where can I apply for the secured overdraft feature at First Bank?,788
Can I source a supply order from any company if I'm with First Bank?,789
"First Bank customers, do supply orders have to be from approved providers?",789
Is it necessary for supply orders to come from specific companies when dealing with First Bank?,789
"When using First Bank, can I use suppliers that aren't approved for my orders?",789
What are the requirements for supply orders according to First Bank?,789
Does First Bank require any type of collateral for financing?,790
"I’m curious, does First Bank ask for collateral when obtaining a loan?",790
"When dealing with First Bank, will I need to provide collateral for my business loan?",790
Can you tell me if First Bank necessitates collateral for their contract finance services?,790
Is there a requirement for collateral at First Bank when securing business financing?,790
Can new customers access secured term loans at First Bank?,791
Does First Bank offer secured term loans only for existing clients?,791
I’m wondering if First Bank's secured term loans are available to newcomers as well.,791
Are secured term loans from First Bank exclusively for current customers?,791
What’s the policy at First Bank regarding secured term loans for new customers?,791
What qualifications do I need for financing through First Bank?,795
Can you tell me how to qualify for the First Bank Cement Distributorship Finance?,795
I want to know what is required to get this finance facility at First Bank. Any information?,795
First Bank customers: what evidence do I need to show to qualify for this finance option?,795
"If I'm looking for distributorship finance from First Bank, what do I need for eligibility?",795
Can I apply for finance at First Bank even if I don't have an existing account?,796
What are the requirements for financing from First Bank? Do I need to be a current customer?,796
Is it necessary to be a First Bank customer to qualify for Cement Distributorship Finance?,796
I’ve never banked with First Bank before; can I still get a finance option with you?,796
Do I need to have an account with First Bank for at least 6 months to access your financing services?,796
Can First Bank approve a loan over N40 million for large corporations?,792
Is it possible for a significant business to secure more than N40 million at First Bank?,792
What are First Bank's requirements for big businesses seeking loans greater than N40 million?,792
I'm curious if First Bank allows large companies to borrow amounts exceeding N40 million?,792
Does First Bank have the discretion to offer loans above N40 million to larger businesses?,792
Can I make a partial remittance for my bills of collection at First Bank?,793
What does First Bank say about sending partial payments on bills of collection?,793
